,News,is_apple,is_amazon,is_microsoft,is_facebook,is_tesla,is_nvidia,is_cisco,is_alphabet,is_google,is_broadcom
2102,Tesla drives on Autopilot through a regulatory grey zone,0,0,0,0,1,0,0,0,0,0
1603,Amazon restores services after multiple users face outage,0,1,0,0,0,0,0,0,0,0
2190,Alphabet to invest $375 million in health insurer Oscar Health,0,0,0,0,0,0,0,1,0,0
403,"Australia's Seven West Media finalises news content deals with Google, Facebook",0,0,0,0,0,0,0,1,0,0
2967,Developers sue Apple over App Store practices,1,0,0,0,0,0,0,0,0,0
1859,UPDATE 2-Microsoft takes action to resolve 365 services accessibility issues,0,0,1,0,0,0,0,0,0,0
2678,"Bye bye Google, hello Alphabet",0,0,0,0,0,0,0,0,1,0
2158,"US STOCKS-Wall St gains with Amazon, Alphabet, stimulus hopes",0,0,0,0,0,0,0,1,0,0
2627,"Tesla, Toyota spar with Ford, UAW over EV tax bill",0,0,0,0,1,0,0,0,0,0
2542,Alphabet's Loon and S.Africa's Vodacom to expand rural internet in Mozambique,0,0,0,0,0,0,0,1,0,0
2264,Apple's 270 U.S. stores all open for first time since pandemic began,1,0,0,0,0,0,0,0,0,0
1638,EU eyes Israeli technologies for spotting militants online,0,0,0,1,0,0,0,0,0,0
2548,"Broadcom sees fourth-quarter boost from data center demand, iPhone launch",0,0,0,0,0,0,0,0,0,0
1569,A look at the intimate details Amazon knows about us,0,1,0,0,0,0,0,0,0,0
564,Amazon's social media team bares its teeth in Washington,0,1,0,0,0,0,0,0,0,0
2248,Tesla registrations in California surge 85% in second quarter ,0,0,0,0,1,0,0,0,0,0
293,UPDATE 2-Sony slides on 'monumental challenge' from Microsoft gaming deal,0,0,1,0,0,0,0,0,0,0
95,Amazon to invest in new logistics centers in Poland,0,1,0,0,0,0,0,0,0,0
2065,"Amazon labor organizer Smalls arrested, faces trespass charge after dropping off food for workers",0,1,0,0,0,0,0,0,0,0
2722,"UPDATE 1-Tesla sinks after supply chain warning, hitting other EV makers",0,0,0,0,1,0,0,0,0,0
1618,"German court upholds ban on Apple ""push"" email",1,0,0,0,0,0,0,0,0,0
2285,"With China weakening, Apple turns to India",1,0,0,0,0,0,0,0,0,0
1857,Google to give additional staff bonus this year,0,0,0,0,0,0,0,0,1,0
1955,Tesla speeds the EV industry's South by Southwest drive,0,0,0,0,1,0,0,0,0,0
1690,Tesla recruiting engineers in Mexico for California plant,0,0,0,0,1,0,0,0,0,0
428,Ransom-seeking hackers are taking advantage of Microsoft flaw,0,0,1,0,0,0,0,0,0,0
2432,Google to close news service in Spain,0,0,0,0,0,0,0,0,1,0
1465,Alphabet's 3rd-qtr profit beats estimates,0,0,0,0,0,0,0,1,0,0
1794,Google's Gmail down for users around the world,0,0,0,0,0,0,0,0,1,0
857,Google takes down maps targeting hundreds of Thais accused of opposing king,0,0,0,0,0,0,0,0,1,0
1036,Tesla warns on challenges of scaling up production,0,0,0,0,1,0,0,0,0,0
928,"UPDATE 1-Microsoft CEO signals changes, defers talk on job cuts",0,0,1,0,0,0,0,0,0,0
1171,Biden urges workers to 'make your voice heard' as Amazon employees vote on union,0,1,0,0,0,0,0,0,0,0
225,Taiwan's Pegatron to build Tesla parts plant in Texas,0,0,0,0,1,0,0,0,0,0
1954,"U.S. stock index futures signal losses, Cisco eyed",0,0,0,0,0,0,1,0,0,0
400,"UPDATE 2-U.S. safety agency reviewing 23 Tesla crashes, three from recent weeks",0,0,0,0,1,0,0,0,0,0
1385,"US STOCKS-Wall St set to bounce back as Cisco, Disney jump after results",0,0,0,0,0,0,1,0,0,0
2619,"UPDATE 3-Tesla vehicle deliveries hit another record in Q3, beats analysts' estimates",0,0,0,0,1,0,0,0,0,0
1268,UPDATE 1-Microsoft gets upper hand in first Google patent trial,0,0,1,0,0,0,0,0,0,0
1912,Google to invest up to $1 billion in India's Bharti Airtel,0,0,0,0,0,0,0,0,1,0
242,Tesla says Netherlands crash vehicle not operating on 'Autopilot',0,0,0,0,1,0,0,0,0,0
436,EXCLUSIVE-Amazon extends moratorium on police use of facial recognition software,0,1,0,0,0,0,0,0,0,0
2347,U.S. lawmakers ask Google if it will rejoin Chinese market,0,0,0,0,0,0,0,0,1,0
1963,Arista wins round in Cisco patent fight over network technology,0,0,0,0,0,0,1,0,0,0
2716,"Ford, GM juggle high prices, supply chain pressure in Tesla's shadow",0,0,0,0,1,0,0,0,0,0
1384,Russia to restrict Facebook access for 'censoring' its media,0,0,0,1,0,0,0,0,0,0
943,All eyes on Apple's Cook as Watch launch expected,1,0,0,0,0,0,0,0,0,0
2165,Tesla faces investor test after big jury award over racism,0,0,0,0,1,0,0,0,0,0
2982,Microsoft to buy Yammer for $1.2 billion,0,0,1,0,0,0,0,0,0,0
2632,"Google unveils 'Fit' health, fitness tracking platform",0,0,0,0,0,0,0,0,1,0
264,Microsoft probed over foreign bribery,0,0,1,0,0,0,0,0,0,0
725,Google enables debit card payments in Brazil,0,0,0,0,0,0,0,0,1,0
1355,UPDATE 2-Tesla seeks court approval of win in engineer's defamation case,0,0,0,0,1,0,0,0,0,0
1870,"Microsoft awards hacking expert, repairs browser bug",0,0,1,0,0,0,0,0,0,0
938,"Russia says Google down-ranking Sputnik, RT would be censorship",0,0,0,0,0,0,0,1,0,0
2759,Tesla's market value set to gain $50 billion on record EV deliveries,0,0,0,0,1,0,0,0,0,0
1287,"Tesla hopes to build 5-10,000 vehicles a week at Berlin plant - Musk",0,0,0,0,1,0,0,0,0,0
3206,Google tells EU court payments to phone makers gave Android a chance against Apple,0,0,0,0,0,0,0,1,0,0
723,Russian watchdog again puts off decision on Google fine,0,0,0,0,0,0,0,1,0,0
1373,France fines Google about $593 mln over news copyright row,0,0,0,0,0,0,0,0,1,0
740,"Alphabet unit Wing blasts new U.S. drone ID rule, citing privacy",0,0,0,0,0,0,0,1,0,0
765,Google's win against 3-D spreadsheet patent claims affirmed by Fed Circ,0,0,0,0,0,0,0,0,1,0
2631,"Google, Samsung announce global patent agreement",0,0,0,0,0,0,0,0,1,0
2507,Network gear maker Brocade in advanced talks to sell itself: Bloomberg,0,0,0,0,0,0,0,0,0,0
348,"US STOCKS-Wall St flat, Apple helps techs to rise",0,0,0,0,0,0,0,0,0,0
3352,"In rare appearance, Larry Page discusses new Alphabet structure",0,0,0,0,0,0,0,1,0,0
1927,Google delays Chrome's blocking of tracking cookies to late 2023,0,0,0,0,0,0,0,1,0,0
754,Tesla's Musk sees Cybertruck production delayed to 2023,0,0,0,0,1,0,0,0,0,0
2365,Microsoft to invest in Ant Group-backed Indonesian startup Bukalapak,0,0,1,0,0,0,0,0,0,0
1975,Google says it offers more than $10 bln in consumer benefits in S.Korea,0,0,0,0,0,0,0,0,1,0
404,Tesla plans to open about 52 new service centers in 2021,0,0,0,0,1,0,0,0,0,0
2227,Microsoft suspends sales in Russia as Western sanctions tighten,0,0,0,0,0,0,0,1,0,0
2307,BRIEF-Broadcom Adjusts Offer For Qualcomm To $79 Per Qualcomm Share,0,0,0,0,0,0,0,0,0,0
2748,"UPDATE 1-Google brings back massages, gyms as San Francisco COVID-19 concerns ease",0,0,0,0,0,0,0,0,1,0
903,Fitch Affirms Microsoft at 'AA+'; Outlook Stable,0,0,1,0,0,0,0,0,0,0
3061,German competition authority launches probe into Google's news showcase,0,0,0,0,0,0,0,1,0,0
321,"Microsoft brings document scanner app to iPhones, Android",0,0,1,0,0,0,0,0,0,0
327,UPDATE 2-Slovenian PM to reveal plans on Tuesday after losing party vote,0,0,0,1,0,0,0,0,0,0
2956,"US STOCKS-Dow, S&P end at records; Apple, Google drag on Nasdaq",0,0,0,0,0,0,0,0,0,0
727,Meta's WhatsApp will allow crypto payments through Novi wallet in U.S.,0,0,0,1,0,0,0,0,0,0
2667,"Amazon launches ""marketplace model"" in India",0,1,0,0,0,0,0,0,0,0
2801,EU likely to accept Google concessions ,0,0,0,0,0,0,0,0,1,0
2589,US STOCKS SNAPSHOT-Wall St opens lower as Broadcom warning hits tech stocks,0,0,0,0,0,0,0,0,0,0
2747,Apple urges lawmakers say no to app store bill,1,0,0,0,0,0,0,0,0,0
2827,"Stellantis to hit emissions target without Tesla's help, says CEO",0,0,0,0,1,0,0,0,0,0
247,"UPDATE 12-Apple packs iPad Pros with faster chips, slims iMacs and jumps into tracking tags",1,0,0,0,0,0,0,0,0,0
1949,"UPDATE 1-Tesla sold record 56,006 China-made vehicles in Sept",0,0,0,0,1,0,0,0,0,0
499,S.Korea targets Apple over new app store regulation,0,0,0,0,0,0,0,1,0,0
2178,U.S. reality TV star Paris Hilton launches metaverse business on Roblox,0,0,0,1,0,0,0,0,0,0
1799,"""Alphabet soup"" of agencies leave UK exposed to cyber attacks",0,0,0,0,0,0,0,1,0,0
2480,Volkswagen partners with Microsoft in cloud push,0,0,1,0,0,0,0,0,0,0
515,Microsoft to offer biometric sign-in for Windows 10,0,0,1,0,0,0,0,0,0,0
1770,Newer businesses drive Cisco's earnings beat; shares rise,0,0,0,0,0,0,1,0,0,0
2225,Microsoft to invest $1.5 bln in Italian cloud business,0,0,1,0,0,0,0,0,0,0
1910,Apple supplier Wistron may restart south India factory next week,1,0,0,0,0,0,0,0,0,0
2330,European shares take a breather near two-year highs,0,0,0,0,0,0,0,0,0,0
2996,BRIEF-Microsoft Faces Antitrust Complaint In Europe About Its Cloud Services,0,0,1,0,0,0,0,0,0,0
2774,Germany sends Tesla drivers Autopilot warning letter,0,0,0,0,1,0,0,0,0,0
111,"EXCLUSIVE-Amazon seeking to settle EU antitrust investigations, sources say",0,1,0,0,0,0,0,0,0,0
2875,'Fortnite' creator Epic Games makes case against Apple at antitrust trial,1,0,0,0,0,0,0,0,0,0
1528,IBM spinoff Kyndryl signs 'beachhead' networking deal with Nokia,0,0,0,0,0,0,0,1,0,0
1187,Google opens Dublin hub to tackle harmful online content,0,0,0,0,0,0,0,1,0,0
1182,Microsoft to buy Yammer for $1.2 bln,0,0,1,0,0,0,0,0,0,0
1574,"UPDATE 2-U.S. investigates 416,000 Tesla vehicles over unexpected braking reports",0,0,0,0,1,0,0,0,0,0
587,U.S. tech companies win changes in bill to limit China access to technology,0,0,0,0,0,0,0,0,0,0
2416,Amazon Web Services says will open data centers in Israel,0,1,0,0,0,0,0,0,0,0
1928,"UPDATE 1-Qualcomm, JMC seek to exit Alphabet-backed New York WiFi project ",0,0,0,0,0,0,0,1,0,0
2736,Canada competition bureau has court order for Google advertising probe,0,0,0,0,0,0,0,0,1,0
1641,Denmark wants $1 bln in back-taxes from Microsoft-local radio,0,0,1,0,0,0,0,0,0,0
1478,"UPDATE 3-Japan investigating Amazon cloud disruptions to brokers, airline",0,1,0,0,0,0,0,0,0,0
1010,"Musk set to tout Starlink progress as cost, demand hurdles linger",0,0,0,0,0,0,0,0,0,0
2432,"US STOCKS-Wall St dips as regulatory fears hit Alphabet, Amazon",0,0,0,0,0,0,0,1,0,0
1169,Tesla wins energy storage contract with California utility,0,0,0,0,1,0,0,0,0,0
1298,US STOCKS-Wall Street drops as investors eye inflation and coronavirus,0,0,0,1,0,0,0,0,0,0
1274,Google to acquire cybersecurity firm Mandiant in $5.4 bln deal,0,0,0,0,0,0,0,1,0,0
940,Alphabet-backed Oscar Health eyes as much as $6.7 billion IPO valuation,0,0,0,0,0,0,0,1,0,0
991,Apple pulls Wordle knockoffs from App Store,1,0,0,0,0,0,0,0,0,0
193,Self-driving truck company TuSimple to use Nvidia chips for autonomous computing,0,0,0,0,0,1,0,0,0,0
1638,Google developing new messaging app,0,0,0,0,0,0,0,0,1,0
2718,Google is accused in lawsuit of systemic bias against Black employees,0,0,0,0,0,0,0,0,1,0
3384,Amazon CEO Andy Jassy to join executives at White House cybersecurity meeting,0,0,0,0,0,0,0,1,0,0
249,Shareholders urge Amazon to boost tax transparency ,0,1,0,0,0,0,0,0,0,0
2192,UPDATE 2-Apple supplier TSMC reports gas contamination at key chip plant,1,0,0,0,0,0,0,0,0,0
233,"During COP26, Facebook served ads with climate falsehoods, skepticism",0,0,0,1,0,0,0,0,0,0
756,Russian court fines Alphabet's Google 7.2 bln roubles,0,0,0,0,0,0,0,0,1,0
1540,UPDATE 1-Alphabet launches code for fast loading of heavy mobile content,0,0,0,0,0,0,0,1,0,0
2224,Motorola wins German patent case against Microsoft,0,0,1,0,0,0,0,0,0,0
419,Facebook's work app Workplace to integrate with Microsoft Teams,0,0,0,1,0,0,0,0,0,0
1475,Apple and Samsung’s cone of silence,0,0,0,1,0,0,0,0,0,0
831,Chipmaker Nvidia accelerates move into smarter automobiles,0,0,0,0,0,1,0,0,0,0
1751,UPDATE 1-Russia opens case against Apple in App Store payment dispute,1,0,0,0,0,0,0,0,0,0
2973,"Google loses challenge against EU antitrust ruling, $2.8-billion fine",0,0,0,0,0,0,0,1,0,0
900,Judge presses Epic CEO during second day of Apple antitrust trial,1,0,0,0,0,0,0,0,0,0
1271,"UPDATE 4-China's COVID curbs hit Toyota, Volkswagen and Apple supplier Foxconn",1,0,0,0,0,0,0,0,0,0
612,"Google, Apple remove Navalny app from stores as Russian elections begin",0,0,0,0,0,0,0,0,1,0
1748,"U.S. opens safety probe into Mercedes vans used for Amazon deliveries, ambulances",0,1,0,0,0,0,0,0,0,0
48,"BRIEF-Apple Executive Defends Tools To Fight Child Porn, Acknowledges Privacy Backlash",1,0,0,0,0,0,0,0,0,0
732,TiVo countersues Cisco as DVR patent battle heats up,0,0,0,0,0,0,1,0,0,0
140,"Apple asks customers, employees to wear masks at U.S. retail stores",1,0,0,0,0,0,0,0,0,0
2399,Broadcom forecasts current-quarter revenue above estimates,0,0,0,0,0,0,0,0,0,1
929,Tesla CEO says he is open to friendly deal with rival carmaker,0,0,0,0,1,0,0,0,0,0
2754,Google signs 5-year deal to pay for news from AFP,0,0,0,0,0,0,0,0,1,0
192,Google to unify privacy policy across products ,0,0,0,0,0,0,0,0,1,0
654,UPDATE 1-Microsoft plans major job cuts,0,0,1,0,0,0,0,0,0,0
114,Amazon acquires Indian payments processor Emvantage,0,1,0,0,0,0,0,0,0,0
243,"The desktop gets a makeover, courtesy of Apple",1,0,0,0,0,0,0,0,0,0
2336,Amazon France CEO: French lockdown boosted sales,0,1,0,0,0,0,0,0,0,0
592,Amazon calls on India not to alter e-commerce investment rules,0,1,0,0,0,0,0,0,0,0
2769,Alphabet-backed Oscar Health raises $1.2 billion in IPO,0,0,0,0,0,0,0,1,0,0
3013,Alphabet lawsuit against Uber cements end of uneasy marriage,0,0,0,0,0,0,0,1,0,0
475,Microsoft names Braverman-Blumenstyk head of Israel development center,0,0,1,0,0,0,0,0,0,0
243,Amazon pilot lifts stock exchanges into the cloud,0,1,0,0,0,0,0,0,0,0
1611,"Mundie, one of Gates' successors, to retire from Microsoft",0,0,1,0,0,0,0,0,0,0
2386,Acer CEO wants a rethink by Microsoft,0,0,1,0,0,0,0,0,0,0
1319,Portugal media demands Google pays for news,0,0,0,0,0,0,0,0,1,0
437,"US STOCKS-Nasdaq scales record peak ahead of Apple, Amazon results",0,1,0,0,0,0,0,0,0,0
686,UPDATE 2-Chipmaker GlobalFoundries prices IPO at upper end to raise $2.6 bln,0,0,0,0,0,0,0,0,0,0
1927,Nvidia forecasts upbeat revenue on metaverse hopes,0,0,0,1,0,0,0,0,0,0
2452,U.S. appeals court pauses antitrust orders against Apple App Store,1,0,0,0,0,0,0,0,0,0
1961,Nokia says handset business sale to Microsoft completed,0,0,1,0,0,0,0,0,0,0
1391,Ex-Cisco engineers raise $278 million for startup,0,0,0,0,0,0,1,0,0,0
1294,Microsoft shows off real-time Skype translator,0,0,1,0,0,0,0,0,0,0
450,"Google's Chrome, Android systems to stay separate",0,0,0,0,0,0,0,0,1,0
162,BRIEF-Estee Lauder announces collaboration with Google,0,0,0,0,0,0,0,0,1,0
2125,Amazon to acquire Wondery in podcast push,0,1,0,0,0,0,0,0,0,0
412,Facebook asks court to dismiss U.S. FTC antitrust lawsuit for good,0,0,0,1,0,0,0,0,0,0
729,Investors argue Musk should repay $9.4 billion to Tesla for SolarCity deal,0,0,0,0,1,0,0,0,0,0
2857,Top Facebook executive quits to join London's Tech City,0,0,0,0,0,0,1,0,0,0
2857,Apple finds defects with Apple watch ,1,0,0,0,0,0,0,0,0,0
1792,"Australian regulator to probe Amazon.com, eBay and other online markets",0,0,0,0,0,0,0,1,0,0
1933,Apple orders 5-6 million Watches,1,0,0,0,0,0,0,0,0,0
943,Amazon names Adam Selipsky to lead AWS,0,1,0,0,0,0,0,0,0,0
2836,Cisco chairman promises 'win-win' deal with China over network control,0,0,0,0,0,0,1,0,0,0
2069,U.S. states file updated antitrust complaint against Alphabet's Google,0,0,0,0,0,0,0,1,0,0
1606,UPDATE 1-Employees of India's Future Retail urge top court to clear asset sale in Amazon dispute,0,1,0,0,0,0,0,0,0,0
284,Tesla CEO Musk's anti-union tweet from 2018 must be deleted: U.S. labor board,0,0,0,0,1,0,0,0,0,0
259,Amazon in talks with Simon & Schuster: Moonves,0,1,0,0,0,0,0,0,0,0
2018,Russia's Megafon signs new iPhone deal with Apple,1,0,0,0,0,0,0,0,0,0
2047,Alphabet first-quarter revenue misses estimates,0,0,0,0,0,0,0,1,0,0
647,S.Korean antitrust agency fines Google $177 mln for abusing market dominance,0,0,0,0,0,0,0,0,1,0
183,U.S. lawmakers say decision in Apple/Epic fight shows need to update laws,1,0,0,0,0,0,0,0,0,0
2326,Cisco enters data storage market with purchase of Whiptail,0,0,0,0,0,0,1,0,0,0
159,Alphabet and Amazon wind up stellar quarter for big tech,0,0,0,0,0,0,0,1,0,0
2605,"Alphabet CEO Pichai can be questioned in privacy lawsuit, judge rules",0,0,0,0,0,0,0,1,0,0
1925," EU regulators to approve $5.5 billion Broadcom, Brocade deal",0,0,0,0,0,0,0,0,0,1
2517,UPDATE 3-Broadcom's 4th-quarter results ease smartphone chip worries,0,0,0,0,0,0,0,0,0,0
195,Nvidia sets 4-for-1 stock split from July,0,0,0,0,0,1,0,0,0,0
533,Microsoft faces challenge cleaning up Activision Blizzard’s culture,0,0,1,0,0,0,0,0,0,0
1984,Alphabet's Verily unit launches study to track health data,0,0,0,0,0,0,0,1,0,0
268,Previewing Google’s defense in digital ad monopoly litigation,0,0,0,0,0,0,0,0,1,0
2398,Russia fines Google for not deleting banned content,0,0,0,0,0,0,0,0,1,0
3074,Apple loses bid to nix Caltech patent underlying $1.1 billion verdict,0,0,0,0,0,0,0,0,0,0
1492,Russia to go after Google this month with fine of up to 20% of annual turnover,0,0,0,0,0,0,0,0,1,0
3104,BRIEF-China Unicom Teams With Cisco To Enable Cloud + Network Synergy With Segment Routing,0,0,0,0,0,0,1,0,0,0
3331,"UPDATE 5-Microsoft sees cloud business growth, but supply woes continue for Xbox",0,0,0,0,0,0,0,1,0,0
2852,Apple's stock racks up biggest one-day gain since July 2020,1,0,0,0,0,0,0,0,0,0
1489,"UPDATE 2-Apple, Affirm to launch buy-now-pay-later program for Canadian purchases",1,0,0,0,0,0,0,0,0,0
2670,"UPDATE 1-Microsoft says to provide cloud, tools for tackling Ebola",0,0,1,0,0,0,0,0,0,0
31,U.S. safety regulator reviews Tesla driver complaints over false braking,0,0,0,0,1,0,0,0,0,0
260,UPDATE 1-Cisco profit beats on strong demand for security products,0,0,0,0,0,0,1,0,0,0
2094,Microsoft approached Pinterest in recent months about potential deal,0,0,1,0,0,0,0,0,0,0
2448,UPDATE 2-Google says employees flouting vaccination rules will eventually be fired,0,0,0,0,0,0,0,0,1,0
915,"Qualcomm, Microsoft partner on metaverse chip for AR glasses",0,0,1,0,0,0,0,0,0,0
486,Avago to buy Broadcom for $37 bln in biggest-ever chip deal,0,0,0,0,0,0,0,0,0,1
763,UPDATE 1-Apple supplier Foxconn halts EV project with China's Byton ,1,0,0,0,0,0,0,0,0,0
2156,"Amazon, Google execs lead U.S. Senate panel antitrust hearing witness list",0,1,0,0,0,0,0,0,0,0
1621,UPDATE 1-Qualcomm signs $12 bln in China deals amid Trump visit,0,0,0,0,0,0,0,0,0,0
669,Google's search business chief Amit Singhal to leave,0,0,0,0,0,0,0,1,0,0
1751,Tesla slips below 10% of Cathie Wood's flagship fund,0,0,0,0,1,0,0,0,0,0
973,"White House to tackle cyber challenges with Apple, IBM, insurance CEOs",1,0,0,0,0,0,0,0,0,0
2535,Apple says it halts all product sales in Russia,1,0,0,0,0,0,0,0,0,0
1979,"Google Cloud unveils carbon footprint tracker, satellite imagery suite",0,0,0,0,0,0,0,0,1,0
1918,Apple's weak margin outlook surprises analysts,1,0,0,0,0,0,0,0,0,0
3123,Google ad rebound offsets Alphabet's first-ever sales drop,0,0,0,0,0,0,0,1,0,0
338,BRIEF-S&P rates Alphabet's Senior unsecured notes 'AA' issue-level rating,0,0,0,0,0,0,0,1,0,0
3000,Canada agency delays decision on Alphabet subsidiary's 'smart city' project,0,0,0,0,0,0,0,1,0,0
2172,Tesla loses more than quarter of a trillion in a month as rally fizzles,0,0,0,0,1,0,0,0,0,0
2829,Achieved? Google executives' appraisals sought in U.S. antitrust case,0,0,0,0,0,0,0,0,1,0
1237,"Union files objections to Amazon election results, alleging layoffs were threatened",0,1,0,0,0,0,0,0,0,0
1359,Strong U.S. sales help Cisco beat estimates,0,0,0,0,0,0,1,0,0,0
2867,EU claims court errors in bid to overturn $15.7 billion Apple tax judgment,1,0,0,0,0,0,0,0,0,0
